Frequency (THz),n_real,n_imag
1.04189189189189,5.53472252329791,1.27188634185712e-15
1.05675675675676,5.58339236938567,9.7995616407031e-15
1.07162162162162,5.63505435036012,2.71328475284624e-15
1.08648648648649,5.68998783780571,3.57098049816847e-16
1.10135135135135,5.7485095621093,5.32143762015799e-15
1.11621621621622,5.81098018004242,-4.88920713621975e-15
1.13108108108108,5.87781230020669,-8.07742659323197e-16
1.14594594594595,5.94948036320064,-1.79991107882582e-15
1.16081081081081,6.02653290315356,-6.35925038937444e-16
1.17567567567568,6.10960789727459,6.18118878616868e-16
1.19054054054054,6.19945216302379,-1.26487408254091e-14
1.20540540540541,6.29694612308248,1.99646164365375e-15
1.22027027027027,6.40313578031149,-4.58575387546788e-15
1.23513513513514,6.51927451352718,8.34673358412221e-15
1.25,6.64687845800115,-4.69993632503685e-15
1.26486486486486,6.78780100024176,1.45706252136643e-15
1.27972972972973,6.94433468255736,-5.08815659548107e-15
1.29459459459459,7.11935325727636,2.4632206280932e-15
1.30945945945946,7.31651397845278,8.43914414764067e-16
1.32432432432432,7.54055276588926,-2.49065976990775e-15
1.33918918918919,7.79772710508771,4.91106097556513e-15
1.35405405405405,8.09650263760909,6.28050862866274e-15
1.36891891891892,8.44865921676881,-1.05749759962325e-15
1.38378378378378,8.87115663635272,3.2748000883673e-15
1.39864864864865,9.38946382369658,-4.86099696058461e-16
1.41351351351351,10.0439325149481,-6.56175001089133e-16
1.42837837837838,10.9031607775593,-3.29258187157746e-16
1.44324324324324,12.0956685425739,3.73892586101862e-15
1.45810810810811,13.8994714729639,4.88476961081704e-15
1.47297297297297,17.0781749461259,1.35205353661854e-14
1.48783783783784,25.1163699067834,2.82413323900019e-15
1.5027027027027,5.26370683617044e-14,52.5436296621223
1.51756756756757,-1.11774586645531e-15,20.3163526282294
1.53243243243243,2.8641117058953e-14,14.733597567033
1.5472972972973,-1.35523342485173e-15,12.016564290364
1.56216216216216,7.76123655031071e-16,10.3187090297985
1.57702702702703,2.27605455656186e-16,9.1207948530574
